Date,Real_price,Predicted_price
09/09/2013,249.5,239.50581
08/09/2013,256.98,239.63373
07/09/2013,254.7,240.82495
06/09/2013,255.165,241.76132
05/09/2013,263.22,242.54631
04/09/2013,259.245,244.12787
03/09/2013,251.84,245.38988
02/09/2013,250.25,245.46515
01/09/2013,243.71,245.01257
31/08/2013,253.83,241.94441
30/08/2013,253.03,240.62935
29/08/2013,262.89,242.00151
28/08/2013,263.84,244.03874
27/08/2013,269.31,246.69728
26/08/2013,263.02,248.51085
25/08/2013,263.25,250.05798
24/08/2013,267.27,250.34595
23/08/2013,271.88,250.89589
22/08/2013,267.99,252.37915
21/08/2013,258.24,253.00893
20/08/2013,258.805,252.85284
19/08/2013,248.54,251.96724
18/08/2013,247.03,250.27728
17/08/2013,248.57,249.00255
16/08/2013,245.78,247.59897
15/08/2013,245.28,246.87804
14/08/2013,241.86,245.69962
13/08/2013,242.2,244.24182
12/08/2013,241.43,242.69102
11/08/2013,240.44,241.03954
10/08/2013,239.72,238.90259
09/08/2013,238.2,236.99933
08/08/2013,234.975,235.5581
07/08/2013,237.49,233.70665
06/08/2013,235.49,232.21556
05/08/2013,236.6027,231.16937
04/08/2013,233.0,230.12411
03/08/2013,228.95,228.85295
02/08/2013,230.458,227.35208
01/08/2013,227.64,226.04715
31/07/2013,225.64,224.90346
30/07/2013,220.47,223.7492
29/07/2013,224.79,222.64287
28/07/2013,224.1,221.42065
27/07/2013,224.9,220.83044
26/07/2013,224.18,220.08054
25/07/2013,225.38,219.35406
24/07/2013,227.37,218.57698
23/07/2013,223.91,218.3697
22/07/2013,223.8295,217.99187
21/07/2013,218.31,217.28879
20/07/2013,220.01,215.92061
19/07/2013,214.94,215.56978
18/07/2013,209.28,214.24966
17/07/2013,208.94,213.42812
16/07/2013,209.93,212.4651
15/07/2013,205.75,211.1649
14/07/2013,202.38,209.92752
13/07/2013,197.38,208.52017
12/07/2013,198.23,206.66484
11/07/2013,200.0,205.40334
10/07/2013,202.34,203.87506
09/07/2013,201.86,203.15372
08/07/2013,201.63,202.5086
07/07/2013,204.19,201.9485
06/07/2013,201.94,201.42525
05/07/2013,198.11,200.77495
04/07/2013,194.88,199.70488
03/07/2013,195.89,198.87251
02/07/2013,196.42,198.29198
01/07/2013,195.69,197.32037
30/06/2013,192.625,196.73567
29/06/2013,196.73,195.45811
28/06/2013,195.17,194.70943
27/06/2013,195.91,194.8332
26/06/2013,192.37,194.57143
25/06/2013,201.08,194.16725
24/06/2013,204.93,193.16289
23/06/2013,206.85,193.41939
22/06/2013,205.95,193.49052
21/06/2013,202.51,193.96773
20/06/2013,206.78,195.97774
19/06/2013,212.08,197.93027
18/06/2013,214.91,200.85896
17/06/2013,208.33,203.41632
16/06/2013,210.93,205.16457
15/06/2013,210.11,206.30783
14/06/2013,207.87,207.53073
13/06/2013,209.19,207.9263
12/06/2013,212.8,208.05998
11/06/2013,210.3,208.55113
10/06/2013,211.75,208.85475
09/06/2013,214.38,208.86636
08/06/2013,214.6,208.80214
07/06/2013,213.43,208.81172
06/06/2013,213.13,208.91933
05/06/2013,208.83,208.97993
04/06/2013,212.63,208.67029
03/06/2013,211.72,208.21538
02/06/2013,203.55,207.55078
01/06/2013,201.25,206.81366
31/05/2013,199.44,205.86691
30/05/2013,196.05,204.71646
29/05/2013,193.17,202.91551
28/05/2013,194.26,201.07697
27/05/2013,195.1,199.74591
26/05/2013,195.83,198.83774
25/05/2013,195.37,197.8233
24/05/2013,197.78,196.86928
23/05/2013,199.5,196.16814
22/05/2013,191.28,195.65128
21/05/2013,189.36,194.67793
20/05/2013,193.32,193.43834
19/05/2013,199.6995,192.48807
18/05/2013,197.42,192.04172
17/05/2013,198.96,192.73575
16/05/2013,202.24,192.87347
15/05/2013,201.11,193.66669
14/05/2013,199.22,194.49303
13/05/2013,205.4,195.39108
12/05/2013,205.33,196.4551
11/05/2013,203.0,197.18779
10/05/2013,199.15,197.49046
09/05/2013,204.61,197.3378
08/05/2013,206.54,197.17902
07/05/2013,206.08,197.8002
06/05/2013,205.48,198.34091
05/05/2013,202.87,198.6286
04/05/2013,203.14,198.87965
03/05/2013,204.56,198.88686
02/05/2013,201.02,198.78157
01/05/2013,196.94,198.69661
30/04/2013,192.51,198.08322
29/04/2013,192.4,197.39636
28/04/2013,190.73,196.50035
27/04/2013,187.85,195.27785
26/04/2013,189.8,193.85323
25/04/2013,196.05599999999998,192.5058
24/04/2013,195.0,191.57373
23/04/2013,197.71,191.62695
22/04/2013,201.66,191.17148
21/04/2013,203.67,191.57074
20/04/2013,205.7,192.97229
19/04/2013,204.7,194.39693
18/04/2013,199.52,194.96144
17/04/2013,200.6,194.74634
16/04/2013,187.85,194.56818
15/04/2013,189.35,193.91748
14/04/2013,189.63,194.37231
13/04/2013,192.25,194.78589
12/04/2013,190.63,194.99709
11/04/2013,191.02,194.90277
10/04/2013,188.97,194.77684
09/04/2013,190.66,194.38185
08/04/2013,189.76,193.62303
07/04/2013,187.74,192.87596
06/04/2013,186.2,191.87651
05/04/2013,181.41,191.0827
04/04/2013,185.35,189.92755
03/04/2013,186.13,188.89769
02/04/2013,186.73,188.22968
01/04/2013,183.87,188.10692
31/03/2013,182.01,187.89671
30/03/2013,187.2,187.1981
29/03/2013,185.4,186.59676
28/03/2013,185.19,186.19006
27/03/2013,184.29,186.17178
26/03/2013,185.83,185.88072
25/03/2013,181.98,185.47717
24/03/2013,177.99,184.713
23/03/2013,174.04,183.99829
22/03/2013,170.83,183.51167
21/03/2013,172.91,182.96976
20/03/2013,172.06,182.26042
19/03/2013,172.78,181.27571
18/03/2013,172.98,179.78307
17/03/2013,167.2757,179.67993
16/03/2013,166.44,179.02695
15/03/2013,164.62,178.23073
14/03/2013,167.99,177.21872
13/03/2013,168.16,176.22067
12/03/2013,172.27,175.79219
11/03/2013,168.75,175.35806
10/03/2013,168.92,174.80954
09/03/2013,169.4599,174.6026
08/03/2013,170.12,174.50368
07/03/2013,167.65,174.19806
06/03/2013,164.98,173.84457
05/03/2013,162.75,173.4392
04/03/2013,161.63,172.74286
03/03/2013,163.55,172.0366
02/03/2013,167.94,171.0617
01/03/2013,166.65,171.2828
28/02/2013,162.55,171.25449
27/02/2013,163.69,170.94345
26/02/2013,165.66,170.70976
25/02/2013,165.49,170.77428
24/02/2013,165.58,170.67102
23/02/2013,165.75,170.57071
22/02/2013,164.93,170.40433
21/02/2013,165.21,170.29886
20/02/2013,162.9881,170.29904
19/02/2013,161.7,170.02481
18/02/2013,158.9,169.64134
17/02/2013,158.88,169.19353
16/02/2013,160.17,168.7934
15/02/2013,156.95,168.31853
14/02/2013,156.63,167.84093
13/02/2013,157.79,167.13158
12/02/2013,153.29,165.91803
11/02/2013,153.27,164.59058
10/02/2013,149.08,164.04865
09/02/2013,145.76,163.71542
08/02/2013,145.04,163.4519
07/02/2013,142.03,162.82886
06/02/2013,139.54,162.11224
05/02/2013,136.34,160.97803
04/02/2013,137.76,159.74832
03/02/2013,135.92,158.73624
02/02/2013,138.48,157.30736
01/02/2013,138.7,156.37823
31/01/2013,141.25,155.63437
30/01/2013,143.5,155.5214
29/01/2013,142.58,155.52962
28/01/2013,143.46,155.42189
27/01/2013,139.79,155.06348
26/01/2013,135.75,155.01057
25/01/2013,135.42,154.34149
24/01/2013,136.4,153.8204
23/01/2013,140.67,152.81274
22/01/2013,138.07,152.58315
21/01/2013,136.11,152.29967
20/01/2013,136.67,152.50766
19/01/2013,136.66,152.281
18/01/2013,136.01,152.29759
17/01/2013,138.81,152.15453
16/01/2013,139.55,152.12488
15/01/2013,142.28,152.42737
14/01/2013,143.81,152.4182
13/01/2013,143.82,152.74176
12/01/2013,145.31,152.60681
11/01/2013,140.13,153.4681
10/01/2013,140.0,154.14288
09/01/2013,138.99,154.42052
08/01/2013,136.47,154.74663
07/01/2013,135.39,154.81177
06/01/2013,133.45,154.46094
05/01/2013,131.78,153.91685
04/01/2013,124.76,152.96606
03/01/2013,124.05,151.81036
02/01/2013,125.15,150.9508
01/01/2013,127.63,149.99773
31/12/2012,126.82,149.35132
30/12/2012,123.73,148.828
29/12/2012,122.32,147.93227
28/12/2012,119.78,147.1153
27/12/2012,123.21,146.12895
26/12/2012,129.56,144.90532
25/12/2012,127.37,144.40497
24/12/2012,129.04,144.76585
23/12/2012,132.33,144.90787
22/12/2012,133.33,145.0038
21/12/2012,131.75,145.46356
20/12/2012,128.24,146.00748
19/12/2012,125.8,145.8697
18/12/2012,126.22,145.89201
17/12/2012,124.85,145.5599
16/12/2012,123.3501,145.29999
15/12/2012,122.9,144.97783
14/12/2012,124.64,144.61707
13/12/2012,126.62,144.18747
12/12/2012,122.63,143.19847
11/12/2012,118.89,142.34698
10/12/2012,121.73,142.5798
09/12/2012,121.18,142.70534
08/12/2012,119.19,142.83191
07/12/2012,117.2,142.54724
06/12/2012,119.57,142.3141
05/12/2012,120.01,142.06819
04/12/2012,118.42,142.07178
03/12/2012,115.43,141.62726
02/12/2012,116.53,141.10202
01/12/2012,114.94,140.41214
30/11/2012,114.19,139.75308
29/11/2012,110.145,139.15771
28/11/2012,104.09,138.08144
27/11/2012,105.45,137.26376
26/11/2012,104.51,136.44815
25/11/2012,108.23,135.71597
24/11/2012,107.83,135.34828
23/11/2012,107.58,134.91463
22/11/2012,106.36,134.2695
21/11/2012,102.71,133.8412
20/11/2012,102.09,133.34593
19/11/2012,101.91,132.51724
18/11/2012,99.91,132.24237
17/11/2012,95.26,131.32208
16/11/2012,96.45,130.35518
15/11/2012,96.3,129.36293
14/11/2012,92.9703,129.01418
13/11/2012,89.9,128.24231
12/11/2012,84.87,127.20105
11/11/2012,84.12,125.9665
10/11/2012,88.34,124.98433
09/11/2012,90.25,123.61956
08/11/2012,90.24,123.60353
07/11/2012,88.83,123.60505
06/11/2012,89.31,123.432915
05/11/2012,87.91,123.16575
04/11/2012,92.0,123.11494
03/11/2012,89.86,123.299324
02/11/2012,87.4475,123.04558
01/11/2012,91.6,122.78402
31/10/2012,89.4,122.569046
30/10/2012,93.37,122.67948
29/10/2012,95.03,122.505226
28/10/2012,96.79,123.1833
27/10/2012,99.11,123.80223
26/10/2012,95.83,124.770584
25/10/2012,96.35,125.02045
24/10/2012,101.17,125.445404
23/10/2012,101.165,125.63421
22/10/2012,97.0,126.375046
21/10/2012,92.77,126.76485
20/10/2012,93.24,126.61008
19/10/2012,91.92,126.23385
18/10/2012,89.1,126.19426
17/10/2012,92.62,126.005356
16/10/2012,93.09,125.601685
15/10/2012,92.15,125.53028
14/10/2012,90.19,124.90294
13/10/2012,88.88,124.694664
12/10/2012,86.81,124.216225
11/10/2012,88.0,123.52944
10/10/2012,79.45,121.67265
09/10/2012,81.93,120.534836
08/10/2012,84.3,119.8414
07/10/2012,80.56,119.29221
06/10/2012,86.24,117.314835
05/10/2012,88.24,118.0805
04/10/2012,90.46,119.33522
03/10/2012,93.21,120.735535
02/10/2012,90.43,122.06751
01/10/2012,91.81,122.777855
30/09/2012,95.95,123.05455
29/09/2012,93.17,122.44507
28/09/2012,85.88,122.4245
27/09/2012,85.97,122.92928
26/09/2012,87.42,123.23434
25/09/2012,86.52,122.63391
24/09/2012,86.64,122.74778
23/09/2012,86.14,123.46307
22/09/2012,86.87,123.775795
21/09/2012,90.02,123.17958
20/09/2012,90.13,122.27811
19/09/2012,89.31,121.97299
18/09/2012,91.03,121.62482
17/09/2012,93.98,120.53356
16/09/2012,95.99,120.82585
15/09/2012,92.8,121.614624
14/09/2012,97.35,122.16029
13/09/2012,97.87,122.74675
12/09/2012,98.395,123.636696
11/09/2012,97.28,124.06153
10/09/2012,90.35,124.478966
09/09/2012,94.43,124.63179
08/09/2012,89.4,124.630745
07/09/2012,90.03,124.30338
06/09/2012,91.3,124.28809
05/09/2012,94.7,124.66787
04/09/2012,89.92,126.43054
03/09/2012,94.63,126.308044
02/09/2012,85.21,125.34584
01/09/2012,81.93,124.209625
31/08/2012,85.24,122.40788
30/08/2012,89.44,120.881966
29/08/2012,89.64,121.50249
28/08/2012,88.48,122.028824
27/08/2012,93.76,122.47599
26/08/2012,89.87,122.60305
25/08/2012,92.43,122.09068
24/08/2012,94.81,123.12729
23/08/2012,100.17,124.16274
22/08/2012,99.24,125.41948
21/08/2012,101.05,126.54069
20/08/2012,108.91,127.13622
19/08/2012,109.99,128.34883
18/08/2012,105.93,129.5433
17/08/2012,107.4,131.02415
16/08/2012,108.23,131.06758
15/08/2012,100.86,131.61029
14/08/2012,95.43,131.07623
13/08/2012,95.07,130.91623
12/08/2012,90.33,131.30678
11/08/2012,96.51,130.78716
10/08/2012,97.37,130.42924
09/08/2012,96.95,129.11913
08/08/2012,99.78,128.17258
07/08/2012,99.6,129.34598
06/08/2012,99.77,129.66753
05/08/2012,103.84,129.88937
04/08/2012,116.26,131.12985
03/08/2012,104.55,132.05684
02/08/2012,85.7,133.76018
01/08/2012,93.35,132.40413
31/07/2012,85.9125,132.3665
30/07/2012,100.48,131.00528
29/07/2012,91.96,131.03835
28/07/2012,104.0,130.75998
27/07/2012,108.01,130.74619
26/07/2012,111.92,132.6254
25/07/2012,108.25,135.29999
24/07/2012,119.62,136.79295
23/07/2012,124.91,135.84428
22/07/2012,129.8,140.15997
21/07/2012,127.27,144.13431
20/07/2012,131.85,146.71204
19/07/2012,139.94,148.29504
18/07/2012,142.6,150.78659
17/07/2012,130.57,152.13622
16/07/2012,138.49,151.9843
15/07/2012,133.86,152.90909
14/07/2012,142.03,154.20602
13/07/2012,150.9099,156.17268
12/07/2012,148.18,158.51895
11/07/2012,152.32,160.08066
10/07/2012,156.86,161.40784
09/07/2012,164.57,162.147
08/07/2012,158.59,163.74567
07/07/2012,165.86,165.66928
06/07/2012,166.84,167.56886
05/07/2012,172.4,169.36667
04/07/2012,172.96,170.8603
03/07/2012,175.28,172.60976
02/07/2012,173.31,174.58937
01/07/2012,172.76,175.93918
30/06/2012,176.15,176.8955
29/06/2012,175.82,177.46567
28/06/2012,174.47,178.18874
27/06/2012,174.7725,178.24239
26/06/2012,174.54,178.42686
25/06/2012,175.57,178.19966
24/06/2012,179.04,178.28317
23/06/2012,178.33,178.18762
22/06/2012,177.98,178.38391
21/06/2012,173.52,178.32303
20/06/2012,170.07,178.19456
19/06/2012,163.86,177.77052
18/06/2012,162.89,177.28632
17/06/2012,159.97,176.53702
16/06/2012,155.5,175.55942
15/06/2012,156.58,174.49373
14/06/2012,159.94,173.31076
13/06/2012,157.7,172.57205
12/06/2012,157.71,171.83038
11/06/2012,156.55,170.9835
10/06/2012,162.18,170.16823
09/06/2012,160.37,169.35681
08/06/2012,164.3,169.40129
07/06/2012,165.15,169.03162
06/06/2012,148.9,168.84863
05/06/2012,166.9,166.53056
04/06/2012,168.21,167.0119
03/06/2012,174.09,168.76906
02/06/2012,170.08,171.04057
01/06/2012,172.3,172.76616
31/05/2012,175.37,173.47491
30/05/2012,175.37,174.95538
29/05/2012,174.91,175.97694
28/05/2012,180.25,177.1891
27/05/2012,175.4,178.22836
26/05/2012,173.0,179.2197
25/05/2012,169.59,179.88866
24/05/2012,175.05,180.43173
23/05/2012,164.05,180.27531
22/05/2012,170.04,179.55646
21/05/2012,166.44,179.64041
20/05/2012,174.14,178.89513
19/05/2012,174.5,178.8793
18/05/2012,172.06,179.88075
17/05/2012,174.78,180.33247
16/05/2012,176.55,180.56506
15/05/2012,178.48,180.54234
14/05/2012,181.0,181.08144
13/05/2012,178.17,181.47652
12/05/2012,171.25,181.73955
11/05/2012,171.5,181.18675
10/05/2012,181.45,179.93661
09/05/2012,184.34,179.72856
08/05/2012,180.33,181.05786
07/05/2012,184.92,182.0399
06/05/2012,188.0,181.37518
05/05/2012,186.25,183.58272
04/05/2012,184.0,185.94786
03/05/2012,186.9,187.491
02/05/2012,188.5,188.60956
01/05/2012,187.5,189.66437
30/04/2012,186.93,190.66968
29/04/2012,187.49,191.10292
28/04/2012,182.8,191.12231
27/04/2012,180.75,190.81519
26/04/2012,179.18,189.85854
25/04/2012,185.61,188.19
24/04/2012,181.83,187.45122
23/04/2012,187.9,187.62453
22/04/2012,190.3,187.94096
21/04/2012,186.78,188.91837
20/04/2012,191.29,189.44705
19/04/2012,188.6,189.81386
18/04/2012,185.12,190.45634
17/04/2012,183.18,190.67062
16/04/2012,183.75,190.69652
15/04/2012,186.13,190.3407
14/04/2012,184.56,189.4958
13/04/2012,181.81,189.51134
12/04/2012,180.31,189.4782
11/04/2012,175.01,188.82285
10/04/2012,176.26,188.23943
09/04/2012,171.11,187.0256
08/04/2012,169.74,186.27246
07/04/2012,170.6,185.64455
06/04/2012,165.31,184.38715
05/04/2012,164.05,181.728
04/04/2012,167.41,179.85931
03/04/2012,162.35,178.59872
02/04/2012,159.04,178.79466
01/04/2012,154.18,178.35268
31/03/2012,151.76,177.86131
30/03/2012,149.4,176.82338
29/03/2012,146.77,175.441
28/03/2012,152.72,173.67636
27/03/2012,151.13,171.58078
26/03/2012,153.31,170.82051
25/03/2012,153.55,170.18185
24/03/2012,156.13,169.49223
23/03/2012,152.19,168.9703
22/03/2012,147.06,168.83475
21/03/2012,148.78,168.06291
20/03/2012,146.3,167.22217
19/03/2012,143.27,166.50844
18/03/2012,141.8,166.01338
17/03/2012,144.95,165.47281
16/03/2012,140.87,164.22278
15/03/2012,139.96,162.99939
14/03/2012,134.01,162.02829
13/03/2012,131.12,160.95302
12/03/2012,133.12,159.7922
11/03/2012,129.18,158.45924
10/03/2012,122.55,156.9656
09/03/2012,129.88,155.49251
08/03/2012,124.1,154.24605
07/03/2012,127.04,152.98634
06/03/2012,124.1,152.40225
05/03/2012,121.98,151.6016
04/03/2012,120.41,150.78877
03/03/2012,124.4899,149.649
02/03/2012,123.58,148.4307
01/03/2012,121.99,148.17679
29/02/2012,124.44,146.84259
28/02/2012,129.75,146.30907
27/02/2012,127.2,147.1529
26/02/2012,118.23,147.38104
25/02/2012,117.64,147.2332
24/02/2012,118.59,146.84033
23/02/2012,122.48,147.06372
22/02/2012,126.05,146.70546
21/02/2012,122.2,147.95871
20/02/2012,125.99,148.72466
19/02/2012,126.27,149.13087
18/02/2012,129.4,149.68623
17/02/2012,126.68,150.187
16/02/2012,130.7,150.45537
15/02/2012,128.01,149.95943
14/02/2012,122.08,149.85567
13/02/2012,119.97,149.05875
12/02/2012,130.83,146.7663
11/02/2012,130.43,146.75594
10/02/2012,134.21,148.24329
09/02/2012,136.24,150.10182
08/02/2012,129.45,151.38191
07/02/2012,131.37,151.62065
06/02/2012,131.15,151.96799
05/02/2012,128.16,152.40982
04/02/2012,138.99,151.84525
03/02/2012,139.99,151.69456
02/02/2012,136.19,151.1919
01/02/2012,148.06,148.44962
31/01/2012,161.71,150.89044
30/01/2012,161.51,155.68036
29/01/2012,165.23,159.6489
28/01/2012,177.72,162.25461
27/01/2012,177.52,165.52147
26/01/2012,176.0,171.61766
25/01/2012,177.58,175.76004
24/01/2012,171.3,178.97067
23/01/2012,180.14,180.7253
22/01/2012,181.25,182.76695
21/01/2012,191.45,183.70966
20/01/2012,195.41,186.57724
19/01/2012,199.27,191.15219
18/01/2012,199.5,194.33385
17/01/2012,200.59,197.9873
16/01/2012,198.95,200.40709
15/01/2012,199.01,201.8949
14/01/2012,195.03,202.9852
13/01/2012,190.12,203.8558
12/01/2012,185.43,202.79478
11/01/2012,182.98,201.5175
10/01/2012,186.52,199.8138
09/01/2012,190.72,197.57501
08/01/2012,190.37,196.47887
07/01/2012,190.19,196.79385
06/01/2012,193.44,196.37737
05/01/2012,194.75,195.33502
04/01/2012,193.59,194.84477
03/01/2012,190.54,195.53369
02/01/2012,186.19,195.22827
01/01/2012,182.89,194.90727
31/12/2011,177.15,194.18901
30/12/2011,181.86,193.1569
29/12/2011,187.34,191.93588
28/12/2011,179.43,190.82344
27/12/2011,176.82,190.17496
26/12/2011,175.22,189.097
25/12/2011,173.59,187.47144
24/12/2011,172.0,186.25668
23/12/2011,165.84,186.62088
22/12/2011,165.67,184.91414
21/12/2011,166.1,182.89369
20/12/2011,165.3,181.83614
19/12/2011,166.39,180.5356
18/12/2011,177.16,179.40404
17/12/2011,160.85,179.21722
16/12/2011,165.28,178.2326
15/12/2011,171.15,176.89017
14/12/2011,186.67,177.53569
13/12/2011,190.61,178.51543
12/12/2011,187.05,182.39836
11/12/2011,185.29,185.73903
10/12/2011,189.21,188.29083
09/12/2011,188.6,189.93903
08/12/2011,187.63,191.45395
07/12/2011,186.18,192.66693
06/12/2011,185.7,193.1662
05/12/2011,185.29,194.02788
04/12/2011,184.87,194.057
03/12/2011,185.81,193.31126
02/12/2011,188.56,192.2031
01/12/2011,170.35,190.67882
30/11/2011,174.24,188.69423
29/11/2011,171.5,187.84111
28/11/2011,172.69,188.09033
27/11/2011,165.54,187.41263
26/11/2011,167.98,186.4748
25/11/2011,163.01,185.43993
24/11/2011,169.49,184.48628
23/11/2011,167.55,182.17635
22/11/2011,170.2,182.59508
21/11/2011,163.49,182.07918
20/11/2011,158.36,181.84323
19/11/2011,158.0,180.67606
18/11/2011,157.78,179.692
17/11/2011,156.55,178.71477
16/11/2011,154.63,177.46933
15/11/2011,153.44,176.01834
14/11/2011,153.77,174.9236
13/11/2011,154.47,173.77545
12/11/2011,146.84,172.01924
11/11/2011,146.73,169.97813
10/11/2011,141.14,168.41634
09/11/2011,140.15,166.505
08/11/2011,143.02,165.56966
07/11/2011,139.05,164.0742
06/11/2011,138.99,162.69879
05/11/2011,136.57,161.95615
04/11/2011,138.83,161.50621
03/11/2011,135.99,160.82239
02/11/2011,137.9,159.3666
01/11/2011,137.0,158.2176
31/10/2011,132.01,156.35268
30/10/2011,135.57,154.72736
29/10/2011,144.97,153.06247
28/10/2011,139.94,151.78209
27/10/2011,139.49,153.6388
26/10/2011,132.67,155.63654
25/10/2011,129.88,155.67557
24/10/2011,130.99,155.98103
23/10/2011,133.3907,155.725
22/10/2011,130.53,156.73404
21/10/2011,133.09,156.93166
20/10/2011,131.22,156.8189
19/10/2011,122.21,156.21257
18/10/2011,123.96,154.59772
17/10/2011,122.01,153.96605
16/10/2011,117.01,152.41504
15/10/2011,122.74,149.2694
14/10/2011,128.29,149.22249
13/10/2011,128.33,149.9541
12/10/2011,123.12,150.54324
11/10/2011,131.11,149.24503
10/10/2011,136.76,149.27904
09/10/2011,134.94,150.5548
08/10/2011,132.9,151.26926
07/10/2011,135.26,151.71666
06/10/2011,136.65,152.50525
05/10/2011,133.64,152.93623
04/10/2011,142.97,151.23796
03/10/2011,144.33,150.49962
02/10/2011,146.19,152.17685
01/10/2011,145.87,153.79424
30/09/2011,137.35,153.1234
29/09/2011,138.88,153.7075
28/09/2011,143.31,153.70853
27/09/2011,141.65,156.05661
26/09/2011,140.3,157.52177
25/09/2011,138.19,159.20116
24/09/2011,138.3,159.98315
23/09/2011,138.39,160.52843
22/09/2011,135.03,160.26001
21/09/2011,133.85,159.79579
20/09/2011,132.07,159.38254
19/09/2011,128.88,158.48358
18/09/2011,132.38,156.70676
17/09/2011,133.13,155.76033
16/09/2011,128.8,155.30594
15/09/2011,122.0,153.65677
14/09/2011,121.05,152.46764
13/09/2011,121.97,151.40424
12/09/2011,122.36,150.29399
11/09/2011,120.61,149.83748
10/09/2011,123.98,149.05684
09/09/2011,124.19,147.62259
08/09/2011,123.85,147.50235
07/09/2011,121.7,148.02188
06/09/2011,123.87,147.75493
05/09/2011,124.69,147.3646
04/09/2011,123.28,147.04005
03/09/2011,120.62,146.87073
02/09/2011,117.2,146.51921
01/09/2011,121.15,145.6213
31/08/2011,119.35,143.43839
30/08/2011,126.0,142.77014
29/08/2011,125.825,141.75385
28/08/2011,124.99,142.7837
27/08/2011,122.3,142.40698
26/08/2011,121.41,143.86642
25/08/2011,118.63,145.23247
24/08/2011,121.1,146.06552
23/08/2011,120.07,146.46495
22/08/2011,114.3,145.97177
21/08/2011,114.45,144.89177
20/08/2011,112.0,145.4523
19/08/2011,112.81,145.52316
18/08/2011,114.02,144.69136
17/08/2011,112.49,143.99547
16/08/2011,110.31,143.95912
15/08/2011,110.23,143.40724
14/08/2011,107.15,142.68565
13/08/2011,108.53,141.56831
12/08/2011,109.57,139.61601
11/08/2011,109.62,138.58951
10/08/2011,107.74,138.47656
09/08/2011,106.63,138.16606
08/08/2011,104.91,136.6318
07/08/2011,103.47,136.38527
06/08/2011,101.08,135.79951
05/08/2011,100.8,134.9761
04/08/2011,100.73,135.0357
03/08/2011,99.65,134.41989
02/08/2011,99.59,133.8911
01/08/2011,100.09,133.21051
31/07/2011,98.18,132.44354
30/07/2011,101.58,131.52681
29/07/2011,94.23,128.7686
28/07/2011,93.96,127.65767
27/07/2011,91.585,127.04915
26/07/2011,90.889,127.08866
25/07/2011,90.19,127.36324
24/07/2011,90.16,127.53092
23/07/2011,92.0,127.35981
22/07/2011,90.57,126.52719
21/07/2011,90.9,126.15491
20/07/2011,92.04,125.50618
19/07/2011,93.9,125.218124
18/07/2011,93.67,125.280235
17/07/2011,95.21,125.75046
16/07/2011,94.12,125.87411
15/07/2011,94.94,126.02161
14/07/2011,94.14,125.80946
13/07/2011,94.14,125.388084
12/07/2011,94.28,125.164474
11/07/2011,94.19,124.73896
10/07/2011,94.88,124.17556
09/07/2011,95.71,123.39716
08/07/2011,93.99,123.12758
07/07/2011,93.35,123.13113
06/07/2011,93.73,123.92278
05/07/2011,91.99,124.234344
04/07/2011,91.35,124.12935
03/07/2011,90.24,124.28859
02/07/2011,89.538,123.8083
01/07/2011,89.96,123.62143
30/06/2011,88.6,123.45268
29/06/2011,89.41,122.75542
28/06/2011,88.07,122.08873
27/06/2011,88.8,121.934715
26/06/2011,88.59,122.27741
25/06/2011,88.05,122.31035
24/06/2011,87.8,122.02124
23/06/2011,85.89,121.57635
22/06/2011,86.77,120.90687
21/06/2011,84.03,120.33091
20/06/2011,83.0,118.83444
19/06/2011,86.3,118.77336
18/06/2011,89.84,118.33934
17/06/2011,89.16,119.57758
16/06/2011,90.8,120.7067
15/06/2011,85.98,120.87455
14/06/2011,84.65,120.26547
13/06/2011,85.25,120.766556
12/06/2011,85.44,121.44066
11/06/2011,84.63,121.87803
10/06/2011,85.16,121.74331
09/06/2011,84.43,121.361
08/06/2011,85.88,120.697334
07/06/2011,85.43,119.88315
06/06/2011,84.48,119.83447
05/06/2011,84.45,118.94724
04/06/2011,84.3,118.68359
03/06/2011,84.12,119.12854
02/06/2011,86.23,119.3331
01/06/2011,84.86,119.424866
31/05/2011,86.43,119.09775
30/05/2011,86.3,119.50512
29/05/2011,87.115,119.12772
28/05/2011,87.111,118.741104
27/05/2011,86.68,118.79631
26/05/2011,85.73,118.837585
25/05/2011,89.14,118.32241
24/05/2011,88.63,117.70682
23/05/2011,92.1,117.79593
22/05/2011,97.56,116.176056
21/05/2011,95.68,117.52478
20/05/2011,94.59,119.72211
19/05/2011,95.94,121.173355
18/05/2011,94.75,122.278824
17/05/2011,86.45,120.26463
16/05/2011,85.96,118.08995
15/05/2011,85.77,121.80218
14/05/2011,84.05,124.17989
13/05/2011,86.29,125.65124
12/05/2011,83.95,125.63285
11/05/2011,80.22,125.816536
10/05/2011,78.15,125.30542
09/05/2011,82.15,123.06399
08/05/2011,83.46,124.50307
07/05/2011,84.6956,125.06252
06/05/2011,86.47,124.704956
05/05/2011,84.73,125.11726
04/05/2011,87.625,124.5161
03/05/2011,89.02,124.398224
02/05/2011,89.05,124.31483
01/05/2011,87.95,124.035
30/04/2011,88.61,123.68354
29/04/2011,88.9,122.899124
28/04/2011,87.23,123.54288
27/04/2011,90.025,123.2489
26/04/2011,90.645,122.54788
25/04/2011,91.655,122.99024
24/04/2011,91.88,123.3143
23/04/2011,91.8,123.404335
22/04/2011,92.215,123.27999
21/04/2011,93.0,123.086586
