Date,Close,RESULT
2016-01-05,102.709999,Hold
2016-01-06,100.699997,Hold
2016-01-07,96.449997,Buy
2016-01-08,96.959999,Sell
2016-01-11,98.529999,Hold
2016-01-12,99.959999,Buy
2016-01-13,97.389999,Hold
2016-01-14,99.519997,Buy
2016-01-15,97.129997,Sell
2016-01-19,96.660004,Buy
2016-01-20,96.790001,Hold
2016-01-21,96.300003,Sell
2016-01-22,101.41999799999999,Buy
2016-01-25,99.440002,Buy
2016-01-26,99.989998,Hold
2016-01-27,93.41999799999999,Sell
2016-01-28,94.089996,Sell
2016-01-29,97.339996,Hold
2016-02-01,96.43,Hold
2016-02-02,94.480003,Buy
2016-02-03,96.349998,Hold
2016-02-04,96.599998,Hold
2016-02-05,94.019997,Buy
2016-02-08,95.010002,Sell
2016-02-09,94.989998,Hold
2016-02-10,94.269997,Sell
2016-02-11,93.699997,Sell
2016-02-12,93.989998,Hold
2016-02-16,96.639999,Hold
2016-02-17,98.120003,Buy
2016-02-18,96.260002,Buy
2016-02-19,96.040001,Sell
2016-02-22,96.879997,Buy
2016-02-23,94.690002,Hold
2016-02-24,96.099998,Sell
2016-02-25,96.760002,Buy
2016-02-26,96.910004,Hold
2016-02-29,96.690002,Sell
2016-03-01,100.529999,Sell
2016-03-02,100.75,Hold
2016-03-03,101.5,Hold
2016-03-04,103.010002,Buy
2016-03-07,101.870003,Buy
2016-03-08,101.029999,Hold
2016-03-09,101.120003,Buy
2016-03-10,101.16999799999999,Hold
2016-03-11,102.260002,Buy
2016-03-14,102.519997,Sell
2016-03-15,104.58000200000001,Sell
2016-03-16,105.970001,Hold
2016-03-17,105.800003,Buy
2016-03-18,105.91999799999999,Sell
2016-03-21,105.910004,Sell
2016-03-22,106.720001,Buy
2016-03-23,106.129997,Sell
2016-03-24,105.66999799999999,Hold
2016-03-28,105.190002,Hold
2016-03-29,107.68,Sell
2016-03-30,109.559998,Buy
2016-03-31,108.989998,Sell
2016-04-01,109.989998,Buy
2016-04-04,111.120003,Buy
2016-04-05,109.809998,Sell
2016-04-06,110.959999,Sell
2016-04-07,108.540001,Hold
2016-04-08,108.660004,Hold
2016-04-11,109.019997,Hold
2016-04-12,110.440002,Hold
2016-04-13,112.040001,Hold
2016-04-14,112.099998,Hold
2016-04-15,109.849998,Buy
2016-04-18,107.480003,Sell
2016-04-19,106.910004,Hold
2016-04-20,107.129997,Hold
2016-04-21,105.970001,Hold
2016-04-22,105.68,Hold
2016-04-25,105.08000200000001,Hold
2016-04-26,104.349998,Hold
2016-04-27,97.82,Hold
2016-04-28,94.83000200000001,Buy
2016-04-29,93.739998,Buy
2016-05-02,93.639999,Sell
2016-05-03,95.18,Buy
2016-05-04,94.190002,Sell
2016-05-05,93.239998,Sell
2016-05-06,92.720001,Hold
2016-05-09,92.790001,Hold
2016-05-10,93.41999799999999,Hold
2016-05-11,92.510002,Buy
2016-05-12,90.339996,Hold
2016-05-13,90.519997,Buy
2016-05-16,93.879997,Sell
2016-05-17,93.489998,Buy
2016-05-18,94.559998,Buy
2016-05-19,94.199997,Buy
2016-05-20,95.220001,Sell
2016-05-23,96.43,Sell
2016-05-24,97.900002,Sell
2016-05-25,99.620003,Hold
2016-05-26,100.410004,Hold
2016-05-27,100.349998,Sell
2016-05-31,99.860001,Hold
2016-06-01,98.459999,Hold
2016-06-02,97.720001,Hold
2016-06-03,97.91999799999999,Buy
2016-06-06,98.629997,Hold
2016-06-07,99.029999,Hold
2016-06-08,98.940002,Buy
2016-06-09,99.650002,Sell
2016-06-10,98.83000200000001,Sell
2016-06-13,97.339996,Buy
2016-06-14,97.459999,Hold
2016-06-15,97.139999,Buy
2016-06-16,97.550003,Hold
2016-06-17,95.33000200000001,Hold
2016-06-20,95.099998,Buy
2016-06-21,95.910004,Sell
2016-06-22,95.550003,Sell
2016-06-23,96.099998,Hold
2016-06-24,93.400002,Sell
2016-06-27,92.040001,Hold
2016-06-28,93.589996,Hold
2016-06-29,94.400002,Hold
2016-06-30,95.599998,Hold
2016-07-01,95.889999,Hold
2016-07-05,94.989998,Hold
2016-07-06,95.529999,Buy
2016-07-07,95.940002,Buy
2016-07-08,96.68,Buy
2016-07-11,96.980003,Sell
2016-07-12,97.41999799999999,Sell
2016-07-13,96.870003,Hold
2016-07-14,98.790001,Hold
2016-07-15,98.779999,Buy
2016-07-18,99.83000200000001,Sell
2016-07-19,99.870003,Buy
2016-07-20,99.959999,Sell
2016-07-21,99.43,Hold
2016-07-22,98.660004,Sell
2016-07-25,97.339996,Hold
2016-07-26,96.66999799999999,Hold
2016-07-27,102.949997,Buy
2016-07-28,104.339996,Buy
2016-07-29,104.209999,Buy
